,year,Team,Runs,Opposition,Opposition Runs,W/L
61316,2012,NYM,3,ARI,6,L
61317,2012,NYM,5,ARI,1,W
61318,2012,NYM,8,SFG,7,W
61319,2012,NYM,1,SFG,4,L
61320,2012,NYM,2,SFG,1,W
61321,2012,NYM,9,SFG,1,W
61322,2012,NYM,1,SDP,3,L
61323,2012,NYM,6,SDP,2,W
61324,2012,NYM,3,SDP,7,L
61325,2012,NYM,2,MIA,4,L
61326,2012,NYM,0,MIA,13,L
61327,2012,NYM,6,MIA,1,W
61328,2012,NYM,0,ATL,4,L
61329,2012,NYM,3,ATL,9,L
61330,2012,NYM,6,ATL,5,W
61331,2012,NYM,0,CIN,3,L-wo
61332,2012,NYM,1,CIN,6,L
61333,2012,NYM,8,CIN,4,W
61334,2012,NYM,4,WSN,6,L
61335,2012,NYM,2,WSN,0,W
61336,2012,NYM,2,WSN,5,L
61337,2012,NYM,1,COL,3,L
61338,2012,NYM,2,COL,6,L
61339,2012,NYM,2,COL,5,L
61340,2012,NYM,0,COL,1,L
61341,2012,NYM,1,HOU,3,L
61342,2012,NYM,3,HOU,1,W
61343,2012,NYM,2,HOU,1,W-wo
61344,2012,NYM,9,PHI,5,W
61345,2012,NYM,3,PHI,2,W
61346,2012,NYM,2,PHI,3,L
61347,2012,NYM,3,MIA,0,W
61348,2012,NYM,5,MIA,3,W
61349,2012,NYM,5,MIA,1,W
61350,2012,NYM,4,STL,5,L
61351,2012,NYM,1,STL,5,L
61352,2012,NYM,6,STL,2,W
61353,2012,NYM,0,ATL,3,L
61354,2012,NYM,3,ATL,11,L
61355,2012,NYM,2,ATL,3,L
61356,2012,NYM,1,WSN,5,L
61357,2012,NYM,3,WSN,5,L
61358,2012,NYM,0,WSN,2,L
61359,2012,NYM,7,MIL,3,W
61360,2012,NYM,6,MIL,9,L
61361,2012,NYM,0,MIL,3,L
61362,2012,NYM,1,PHI,3,L
61363,2012,NYM,2,PHI,3,L
61364,2012,NYM,1,PHI,16,L
61365,2012,NYM,7,MIA,3,W
61366,2012,NYM,4,MIA,3,W
61367,2012,NYM,3,MIA,2,W-wo
61368,2012,NYM,6,PIT,2,W
61369,2012,NYM,6,PIT,10,L
61370,2012,NYM,6,PIT,0,W
61371,2012,NYM,6,PIT,5,W
61372,2012,NYM,3,ATL,1,W
61373,2012,NYM,0,ATL,2,L
61374,2012,NYM,2,ATL,6,L
61375,2012,NYM,2,MIA,3,L
61376,2012,NYM,3,MIA,4,L-wo
61377,2012,NYM,4,MIA,2,W
61378,2012,OAK,1,SEA,3,L
61379,2012,OAK,4,SEA,1,W
61380,2012,OAK,3,SEA,7,L
61381,2012,OAK,7,SEA,8,L
61382,2012,OAK,1,KCR,0,W
61383,2012,OAK,0,KCR,3,L
61384,2012,OAK,5,KCR,4,W-wo
61385,2012,OAK,4,SEA,0,W
61386,2012,OAK,0,SEA,4,L
61387,2012,OAK,3,SEA,5,L
61388,2012,OAK,0,LAA,6,L
61389,2012,OAK,5,LAA,3,W
61390,2012,OAK,6,LAA,0,W
61391,2012,OAK,4,LAA,2,W
61392,2012,OAK,3,CLE,4,L
61393,2012,OAK,1,CLE,5,L
61394,2012,OAK,5,CLE,1,W
61395,2012,OAK,0,CHW,4,L
61396,2012,OAK,2,CHW,0,W
61397,2012,OAK,5,CHW,4,W-wo
61398,2012,OAK,5,BAL,2,W
61399,2012,OAK,1,BAL,10,L
61400,2012,OAK,2,BAL,5,L-wo
61401,2012,OAK,6,BOS,11,L
61402,2012,OAK,5,BOS,3,W
61403,2012,OAK,4,BOS,2,W
61404,2012,OAK,2,TBR,7,L
61405,2012,OAK,4,TBR,3,W
61406,2012,OAK,9,TBR,5,W
61407,2012,OAK,7,TOR,3,W-wo
61408,2012,OAK,2,TOR,5,L
61409,2012,OAK,6,DET,10,L
61410,2012,OAK,11,DET,4,W
61411,2012,OAK,3,DET,1,W
61412,2012,OAK,1,DET,3,L
61413,2012,OAK,5,LAA,0,W
61414,2012,OAK,0,LAA,4,L
61415,2012,OAK,1,TEX,4,L
61416,2012,OAK,5,TEX,4,W
61417,2012,OAK,6,SFG,8,L
61418,2012,OAK,0,SFG,4,L
61419,2012,OAK,6,SFG,2,W
61420,2012,OAK,2,LAA,1,W
61421,2012,OAK,0,LAA,5,L
61422,2012,OAK,1,LAA,3,L
61423,2012,OAK,3,NYY,6,L
61424,2012,OAK,2,NYY,9,L
61425,2012,OAK,0,NYY,2,L
61426,2012,OAK,4,MIN,5,L
61427,2012,OAK,2,MIN,3,L-wo
61428,2012,OAK,0,MIN,4,L
61429,2012,OAK,0,KCR,2,L
61430,2012,OAK,9,KCR,3,W
61431,2012,OAK,0,KCR,2,L
61432,2012,OAK,12,TEX,1,W
61433,2012,OAK,3,TEX,6,L
61434,2012,OAK,2,TEX,0,W
61435,2012,OAK,7,TEX,1,W
61436,2012,OAK,8,ARI,9,L-wo
61437,2012,OAK,3,ARI,8,L
61438,2012,OAK,3,ARI,4,L
61439,2012,OAK,8,COL,5,W
61440,2012,OAK,10,COL,8,W
61441,2012,OAK,8,COL,2,W
61442,2012,OAK,10,SDP,2,W
61443,2012,OAK,6,SDP,4,W
61444,2012,OAK,1,SDP,2,L
61445,2012,OAK,3,LAD,0,W
61446,2012,OAK,4,LAD,1,W
61447,2012,OAK,4,LAD,1,W-wo
61448,2012,OAK,4,SFG,5,L
61449,2012,OAK,8,SFG,9,L
61450,2012,OAK,4,SFG,2,W-wo
61451,2012,OAK,1,SEA,0,W
61452,2012,OAK,2,SEA,3,L
61453,2012,OAK,2,SEA,1,W
61454,2012,OAK,6,TEX,7,L
61455,2012,OAK,3,TEX,4,L
61456,2012,OAK,2,TEX,7,L
61457,2012,OAK,3,TEX,1,W
61458,2012,OAK,6,BOS,1,W
61459,2012,OAK,3,BOS,2,W-wo
61460,2012,OAK,3,BOS,2,W
61461,2012,OAK,4,SEA,1,W-wo
61462,2012,OAK,1,SEA,7,L
61463,2012,OAK,2,SEA,1,W-wo
61464,2012,OAK,6,MIN,3,W
61465,2012,OAK,9,MIN,3,W
61466,2012,OAK,9,MIN,4,W
61467,2012,OAK,1,TEX,6,L
61468,2012,OAK,4,TEX,3,W-wo
61469,2012,OAK,4,NYY,3,W
61470,2012,OAK,3,NYY,2,W-wo
61471,2012,OAK,2,NYY,1,W
61472,2012,OAK,5,NYY,4,W-wo
61473,2012,OAK,7,TOR,2,W
61474,2012,OAK,16,TOR,0,W
61475,2012,OAK,4,TOR,10,L
61476,2012,OAK,14,BAL,9,W
61477,2012,OAK,6,BAL,1,W
61478,2012,OAK,1,BAL,6,L
61479,2012,OAK,4,TBR,3,W-wo
61480,2012,OAK,0,TBR,8,L
61481,2012,OAK,1,TBR,4,L
61482,2012,OAK,4,TOR,1,W
61483,2012,OAK,5,TOR,4,W-wo
61484,2012,OAK,1,TOR,3,L
61485,2012,OAK,5,TOR,6,L
61486,2012,OAK,0,LAA,4,L
61487,2012,OAK,10,LAA,4,W
61488,2012,OAK,9,LAA,8,W
61489,2012,OAK,3,CHW,4,L-wo
61490,2012,OAK,9,CHW,7,W
61491,2012,OAK,3,CHW,7,L
61492,2012,OAK,0,KCR,5,L
61493,2012,OAK,2,KCR,3,L
61494,2012,OAK,3,KCR,0,W
61495,2012,OAK,6,CLE,4,W
61496,2012,OAK,8,CLE,5,W
61497,2012,OAK,7,CLE,0,W
61498,2012,OAK,2,MIN,7,L
61499,2012,OAK,4,MIN,1,W
61500,2012,OAK,5,MIN,1,W
61501,2012,OAK,0,TBR,5,L
61502,2012,OAK,5,TBR,4,W
61503,2012,OAK,4,TBR,2,W
61504,2012,OAK,3,CLE,0,W
61505,2012,OAK,7,CLE,0,W
61506,2012,OAK,8,CLE,4,W
61507,2012,OAK,12,CLE,7,W
61508,2012,OAK,20,BOS,2,W
61509,2012,OAK,7,BOS,1,W
61510,2012,OAK,6,BOS,2,W
61511,2012,OAK,3,LAA,8,L
61512,2012,OAK,1,LAA,6,L
61513,2012,OAK,1,LAA,7,L
61514,2012,OAK,6,SEA,1,W
61515,2012,OAK,6,SEA,1,W
61516,2012,OAK,4,SEA,2,W
61517,2012,OAK,3,LAA,1,W
61518,2012,OAK,6,LAA,5,W
61519,2012,OAK,4,LAA,1,W
61520,2012,OAK,0,LAA,6,L
61521,2012,OAK,3,BAL,2,W
61522,2012,OAK,5,BAL,2,W
61523,2012,OAK,5,BAL,9,L
61524,2012,OAK,2,DET,12,L
61525,2012,OAK,2,DET,6,L
61526,2012,OAK,12,DET,4,W
61527,2012,OAK,1,NYY,2,L-wo
61528,2012,OAK,9,NYY,10,L-wo
61529,2012,OAK,5,NYY,4,W
61530,2012,OAK,4,TEX,5,L-wo
61531,2012,OAK,3,TEX,2,W
61532,2012,OAK,9,TEX,3,W
61533,2012,OAK,7,TEX,9,L
61534,2012,OAK,8,SEA,2,W
61535,2012,OAK,7,SEA,4,W-wo
61536,2012,OAK,5,SEA,2,W
61537,2012,OAK,4,TEX,3,W
61538,2012,OAK,3,TEX,1,W
61539,2012,OAK,12,TEX,5,W
61540,2012,PHI,1,PIT,0,W
61541,2012,PHI,1,PIT,2,L-wo
61542,2012,PHI,4,PIT,5,L-wo
61543,2012,PHI,2,MIA,6,L
61544,2012,PHI,7,MIA,1,W
61545,2012,PHI,3,MIA,1,W
61546,2012,PHI,2,NYM,5,L
61547,2012,PHI,0,NYM,5,L
61548,2012,PHI,8,NYM,2,W
61549,2012,PHI,5,SFG,2,W
61550,2012,PHI,2,SFG,4,L
61551,2012,PHI,0,SFG,1,L-wo
61552,2012,PHI,2,SDP,0,W
61553,2012,PHI,4,SDP,1,W
61554,2012,PHI,1,SDP,5,L
61555,2012,PHI,1,SDP,6,L
61556,2012,PHI,5,ARI,9,L
61557,2012,PHI,8,ARI,5,W
61558,2012,PHI,7,ARI,2,W
61559,2012,PHI,1,CHC,5,L
61560,2012,PHI,5,CHC,2,W
61561,2012,PHI,1,CHC,5,L
61562,2012,PHI,6,CHC,4,W
61563,2012,PHI,4,ATL,2,W
61564,2012,PHI,13,ATL,15,L-wo
61565,2012,PHI,4,ATL,0,W
61566,2012,PHI,3,WSN,4,L-wo
61567,2012,PHI,1,WSN,7,L
61568,2012,PHI,9,WSN,3,W
61569,2012,PHI,2,NYM,5,L
61570,2012,PHI,4,NYM,7,L
61571,2012,PHI,6,NYM,10,L
61572,2012,PHI,7,SDP,3,W
61573,2012,PHI,1,SDP,2,L
61574,2012,PHI,3,SDP,2,W
61575,2012,PHI,5,HOU,1,W
61576,2012,PHI,4,HOU,3,W-wo
61577,2012,PHI,9,CHC,2,W
61578,2012,PHI,8,CHC,7,W
61579,2012,PHI,6,BOS,4,W
61580,2012,PHI,5,BOS,7,L
61581,2012,PHI,1,BOS,5,L
61582,2012,PHI,1,WSN,2,L
61583,2012,PHI,2,WSN,5,L
61584,2012,PHI,4,WSN,1,W
61585,2012,PHI,10,STL,9,W
61586,2012,PHI,5,STL,3,W
61587,2012,PHI,4,STL,0,W
61588,2012,PHI,3,STL,8,L
61589,2012,PHI,8,NYM,4,W
61590,2012,PHI,3,NYM,6,L
61591,2012,PHI,10,NYM,6,W
61592,2012,PHI,6,MIA,4,W
61593,2012,PHI,4,MIA,5,L
61594,2012,PHI,1,MIA,5,L
61595,2012,PHI,3,LAD,4,L
61596,2012,PHI,1,LAD,2,L
61597,2012,PHI,5,LAD,6,L
61598,2012,PHI,3,LAD,8,L
61599,2012,PHI,9,BAL,6,W
61600,2012,PHI,4,BAL,6,L-wo
61601,2012,PHI,4,BAL,5,L-wo
61602,2012,PHI,7,MIN,11,L
61603,2012,PHI,9,MIN,8,W
61604,2012,PHI,6,MIN,1,W
61605,2012,PHI,0,TOR,3,L
61606,2012,PHI,5,TOR,6,L-wo
61607,2012,PHI,2,TOR,6,L
61608,2012,PHI,7,COL,2,W
61609,2012,PHI,7,COL,6,W-wo
61610,2012,PHI,1,COL,4,L
61611,2012,PHI,7,TBR,6,W-wo
61612,2012,PHI,2,TBR,3,L
61613,2012,PHI,3,TBR,7,L
61614,2012,PHI,8,PIT,3,W
61615,2012,PHI,5,PIT,4,W
61616,2012,PHI,7,PIT,11,L
61617,2012,PHI,4,PIT,5,L
61618,2012,PHI,2,MIA,6,L
61619,2012,PHI,2,MIA,3,L
61620,2012,PHI,2,MIA,5,L
61621,2012,PHI,1,NYM,11,L
61622,2012,PHI,9,NYM,2,W
61623,2012,PHI,5,NYM,6,L-wo
61624,2012,PHI,0,ATL,5,L
61625,2012,PHI,3,ATL,6,L
61626,2012,PHI,3,ATL,4,L
61627,2012,PHI,2,COL,6,L
61628,2012,PHI,8,COL,5,W
61629,2012,PHI,5,COL,1,W
61630,2012,PHI,3,LAD,2,W
61631,2012,PHI,3,LAD,2,W
61632,2012,PHI,3,LAD,5,L-wo
61633,2012,PHI,2,SFG,7,L
61634,2012,PHI,5,SFG,6,L
61635,2012,PHI,4,SFG,3,W-wo
61636,2012,PHI,7,MIL,6,W-wo
61637,2012,PHI,7,MIL,6,W
61638,2012,PHI,7,MIL,6,W-wo
61639,2012,PHI,1,ATL,6,L
61640,2012,PHI,1,ATL,2,L
61641,2012,PHI,2,ATL,6,L
61642,2012,PHI,8,WSN,0,W
61643,2012,PHI,3,WSN,2,W
61644,2012,PHI,0,WSN,3,L
61645,2012,PHI,2,ARI,4,L
61646,2012,PHI,3,ARI,0,W
61647,2012,PHI,5,ARI,4,W-wo
61648,2012,PHI,1,ATL,6,L
61649,2012,PHI,3,ATL,0,W
61650,2012,PHI,6,ATL,12,L
61651,2012,PHI,3,STL,1,W
61652,2012,PHI,1,STL,4,L
61653,2012,PHI,8,STL,7,W-wo
61654,2012,PHI,4,MIA,0,W
61655,2012,PHI,1,MIA,0,W
61656,2012,PHI,2,MIA,9,L
61657,2012,PHI,4,MIL,7,L
61658,2012,PHI,2,MIL,6,L
61659,2012,PHI,4,MIL,3,W
61660,2012,PHI,8,MIL,0,W
61661,2012,PHI,12,CIN,5,W
61662,2012,PHI,4,CIN,5,L
61663,2012,PHI,2,CIN,3,L
61664,2012,PHI,4,CIN,3,W-wo
61665,2012,PHI,4,WSN,2,W
61666,2012,PHI,4,WSN,2,W
61667,2012,PHI,4,WSN,1,W
61668,2012,PHI,5,NYM,9,L
61669,2012,PHI,2,NYM,3,L
61670,2012,PHI,3,NYM,2,W
61671,2012,PHI,8,ATL,5,W
61672,2012,PHI,5,ATL,1,W
61673,2012,PHI,7,ATL,8,L-wo
61674,2012,PHI,4,CIN,2,W
61675,2012,PHI,1,CIN,2,L
61676,2012,PHI,6,CIN,2,W
61677,2012,PHI,3,COL,2,W-wo
61678,2012,PHI,3,COL,2,W-wo
61679,2012,PHI,7,COL,4,W
61680,2012,PHI,3,MIA,1,W
61681,2012,PHI,9,MIA,7,W
61682,2012,PHI,3,MIA,1,W
61683,2012,PHI,4,HOU,6,L
61684,2012,PHI,12,HOU,6,W
61685,2012,PHI,0,HOU,5,L
61686,2012,PHI,6,HOU,7,L
61687,2012,PHI,3,NYM,1,W
61688,2012,PHI,3,NYM,2,W
61689,2012,PHI,16,NYM,1,W
61690,2012,PHI,6,ATL,2,W
61691,2012,PHI,2,ATL,8,L
61692,2012,PHI,1,ATL,2,L
61693,2012,PHI,6,WSN,3,W
61694,2012,PHI,4,WSN,8,L
61695,2012,PHI,3,WSN,7,L
61696,2012,PHI,1,MIA,2,L-wo
61697,2012,PHI,9,MIA,5,W
61698,2012,PHI,4,MIA,1,W
61699,2012,PHI,2,WSN,0,W
61700,2012,PHI,2,WSN,4,L
61701,2012,PHI,1,WSN,5,L
61702,2012,PIT,0,PHI,1,L
61703,2012,PIT,2,PHI,1,W-wo
61704,2012,PIT,5,PHI,4,W-wo
61705,2012,PIT,1,LAD,2,L
61706,2012,PIT,1,LAD,4,L
61707,2012,PIT,2,LAD,3,L
61708,2012,PIT,0,SFG,5,L
61709,2012,PIT,3,SFG,4,L-wo
61710,2012,PIT,4,SFG,1,W
61711,2012,PIT,1,ARI,5,L
61712,2012,PIT,5,ARI,4,W
61713,2012,PIT,2,ARI,1,W
61714,2012,PIT,1,STL,4,L
61715,2012,PIT,2,STL,0,W
61716,2012,PIT,1,STL,5,L
61717,2012,PIT,5,COL,4,W
61718,2012,PIT,1,COL,2,L
61719,2012,PIT,5,COL,1,W
61720,2012,PIT,1,ATL,6,L
61721,2012,PIT,4,ATL,2,W
61722,2012,PIT,3,ATL,4,L
61723,2012,PIT,9,ATL,3,W
61724,2012,PIT,7,STL,10,L
61725,2012,PIT,3,STL,12,L
61726,2012,PIT,6,STL,3,W
61727,2012,PIT,1,CIN,6,L
61728,2012,PIT,3,CIN,2,W
61729,2012,PIT,0,CIN,5,L
61730,2012,PIT,5,WSN,4,W-wo
61731,2012,PIT,4,WSN,2,W
61732,2012,PIT,2,WSN,4,L
61733,2012,PIT,0,HOU,1,L
61734,2012,PIT,5,HOU,2,W
61735,2012,PIT,3,HOU,2,W-wo
61736,2012,PIT,3,MIA,2,W
61737,2012,PIT,2,MIA,6,L
61738,2012,PIT,4,WSN,7,L
61739,2012,PIT,5,WSN,3,W
61740,2012,PIT,0,DET,6,L
61741,2012,PIT,4,DET,3,W
61742,2012,PIT,3,DET,4,L
61743,2012,PIT,5,NYM,4,W
61744,2012,PIT,2,NYM,3,L
61745,2012,PIT,1,NYM,3,L
61746,2012,PIT,1,CHC,0,W
61747,2012,PIT,3,CHC,2,W-wo
61748,2012,PIT,10,CHC,4,W
61749,2012,PIT,4,CIN,1,W
61750,2012,PIT,1,CIN,8,L
61751,2012,PIT,2,CIN,1,W
61752,2012,PIT,8,MIL,2,W
61753,2012,PIT,1,MIL,5,L
61754,2012,PIT,6,MIL,5,W
61755,2012,PIT,8,CIN,4,W
61756,2012,PIT,4,CIN,5,L
61757,2012,PIT,5,CIN,4,W
61758,2012,PIT,4,KCR,2,W
61759,2012,PIT,5,KCR,3,W
61760,2012,PIT,3,KCR,2,W
61761,2012,PIT,6,BAL,8,L
61762,2012,PIT,1,BAL,7,L
61763,2012,PIT,6,BAL,12,L
61764,2012,PIT,0,CLE,2,L
61765,2012,PIT,9,CLE,2,W
61766,2012,PIT,9,CLE,5,W
61767,2012,PIT,7,MIN,2,W
61768,2012,PIT,1,MIN,2,L
61769,2012,PIT,9,MIN,1,W
61770,2012,PIT,4,DET,1,W
61771,2012,PIT,4,DET,1,W
61772,2012,PIT,2,DET,3,L
61773,2012,PIT,3,PHI,8,L
61774,2012,PIT,4,PHI,5,L
61775,2012,PIT,11,PHI,7,W
61776,2012,PIT,5,PHI,4,W
61777,2012,PIT,14,STL,5,W
61778,2012,PIT,7,STL,3,W
61779,2012,PIT,4,STL,5,L
61780,2012,PIT,11,HOU,2,W
61781,2012,PIT,8,HOU,7,W-wo
61782,2012,PIT,6,HOU,4,W
61783,2012,PIT,2,HOU,0,W
61784,2012,PIT,5,SFG,6,L
61785,2012,PIT,3,SFG,1,W
61786,2012,PIT,13,SFG,2,W
61787,2012,PIT,7,MIL,10,L
61788,2012,PIT,6,MIL,4,W
61789,2012,PIT,1,MIL,4,L
61790,2012,PIT,4,COL,5,L-wo
61791,2012,PIT,6,COL,2,W
61792,2012,PIT,9,COL,6,W
61793,2012,PIT,4,MIA,3,W
61794,2012,PIT,5,MIA,1,W
61795,2012,PIT,3,MIA,0,W
61796,2012,PIT,0,CHC,2,L
61797,2012,PIT,1,CHC,5,L
61798,2012,PIT,3,CHC,2,W
61799,2012,PIT,5,HOU,3,W
61800,2012,PIT,6,HOU,5,W
61801,2012,PIT,4,HOU,3,W
61802,2012,PIT,5,HOU,9,L
61803,2012,PIT,4,CHC,14,L
61804,2012,PIT,5,CHC,0,W
61805,2012,PIT,8,CHC,4,W
61806,2012,PIT,0,CIN,3,L
61807,2012,PIT,4,CIN,5,L
61808,2012,PIT,6,CIN,2,W
61809,2012,PIT,4,ARI,0,W
61810,2012,PIT,4,ARI,10,L
61811,2012,PIT,7,ARI,6,W
61812,2012,PIT,3,ARI,6,L
61813,2012,PIT,8,SDP,9,L
61814,2012,PIT,0,SDP,5,L
61815,2012,PIT,11,SDP,5,W
61816,2012,PIT,4,LAD,5,L
61817,2012,PIT,0,LAD,11,L
61818,2012,PIT,3,LAD,9,L
61819,2012,PIT,10,LAD,6,W
61820,2012,PIT,2,STL,1,W
61821,2012,PIT,4,STL,5,L
61822,2012,PIT,6,STL,3,W
61823,2012,PIT,1,SDP,3,L
61824,2012,PIT,5,SDP,7,L-wo
61825,2012,PIT,2,SDP,4,L
61826,2012,PIT,5,MIL,6,L
61827,2012,PIT,4,MIL,0,W
61828,2012,PIT,0,MIL,7,L
61829,2012,PIT,3,STL,4,L
61830,2012,PIT,9,STL,0,W
61831,2012,PIT,5,STL,0,W
61832,2012,PIT,3,MIL,9,L
61833,2012,PIT,2,MIL,3,L-wo
61834,2012,PIT,8,MIL,12,L
61835,2012,PIT,1,HOU,5,L
61836,2012,PIT,6,HOU,2,W
61837,2012,PIT,6,HOU,3,W
61838,2012,PIT,2,CHC,12,L
61839,2012,PIT,3,CHC,4,L
61840,2012,PIT,2,CHC,4,L
61841,2012,PIT,3,CIN,4,L-wo
61842,2012,PIT,3,CIN,5,L
61843,2012,PIT,1,CIN,2,L
61844,2012,PIT,4,CHC,7,L
61845,2012,PIT,7,CHC,6,W
61846,2012,PIT,9,CHC,13,L
61847,2012,PIT,3,CHC,0,W
61848,2012,PIT,0,MIL,6,L
61849,2012,PIT,1,MIL,3,L
61850,2012,PIT,7,MIL,9,L
61851,2012,PIT,1,HOU,7,L
61852,2012,PIT,1,HOU,4,L
61853,2012,PIT,8,HOU,1,W
61854,2012,PIT,2,NYM,6,L
61855,2012,PIT,10,NYM,6,W
61856,2012,PIT,0,NYM,6,L
61857,2012,PIT,5,NYM,6,L
61858,2012,PIT,0,CIN,1,L
61859,2012,PIT,2,CIN,1,W-wo
61860,2012,PIT,3,CIN,4,L
61861,2012,PIT,2,ATL,1,W
61862,2012,PIT,5,ATL,1,W
61863,2012,PIT,0,ATL,4,L
61864,2012,SDP,3,LAD,5,L
61865,2012,SDP,0,LAD,6,L
61866,2012,SDP,5,LAD,6,L
61867,2012,SDP,8,LAD,4,W
61868,2012,SDP,2,ARI,4,L
61869,2012,SDP,2,ARI,1,W
61870,2012,SDP,1,ARI,3,L
61871,2012,SDP,8,LAD,9,L-wo
61872,2012,SDP,1,LAD,6,L
61873,2012,SDP,4,LAD,5,L-wo
61874,2012,SDP,7,COL,1,W
61875,2012,SDP,3,COL,5,L
61876,2012,SDP,4,COL,8,L
61877,2012,SDP,0,PHI,2,L
61878,2012,SDP,1,PHI,4,L
61879,2012,SDP,5,PHI,1,W
61880,2012,SDP,6,PHI,1,W
61881,2012,SDP,1,WSN,3,L
61882,2012,SDP,2,WSN,7,L
61883,2012,SDP,2,WSN,1,W
61884,2012,SDP,5,SFG,3,W
61885,2012,SDP,1,SFG,2,L
61886,2012,SDP,1,SFG,4,L
61887,2012,SDP,3,MIL,8,L
61888,2012,SDP,2,MIL,0,W
61889,2012,SDP,5,MIL,0,W
61890,2012,SDP,8,MIA,9,L
61891,2012,SDP,1,MIA,4,L
61892,2012,SDP,3,MIA,6,L
61893,2012,SDP,3,COL,2,W
61894,2012,SDP,3,COL,1,W
61895,2012,SDP,2,COL,6,L
61896,2012,SDP,3,PHI,7,L
61897,2012,SDP,2,PHI,1,W
61898,2012,SDP,2,PHI,3,L
61899,2012,SDP,5,WSN,8,L
61900,2012,SDP,6,WSN,1,W
61901,2012,SDP,4,LAD,2,W
61902,2012,SDP,1,LAD,8,L
61903,2012,SDP,2,LAA,7,L
61904,2012,SDP,3,LAA,2,W
61905,2012,SDP,3,LAA,2,W-wo
61906,2012,SDP,3,STL,4,L
61907,2012,SDP,0,STL,4,L
61908,2012,SDP,3,STL,6,L
61909,2012,SDP,11,NYM,5,W
61910,2012,SDP,1,NYM,6,L
61911,2012,SDP,0,NYM,9,L
61912,2012,SDP,0,NYM,2,L
61913,2012,SDP,7,CHC,11,L
61914,2012,SDP,3,CHC,5,L
61915,2012,SDP,6,CHC,8,L-wo
61916,2012,SDP,7,ARI,1,W
61917,2012,SDP,2,ARI,4,L
61918,2012,SDP,0,ARI,6,L
61919,2012,SDP,6,SFG,5,W-wo
61920,2012,SDP,5,SFG,6,L
61921,2012,SDP,3,SFG,8,L
61922,2012,SDP,5,MIL,9,L
61923,2012,SDP,5,MIL,2,W
61924,2012,SDP,5,MIL,6,L
61925,2012,SDP,5,SEA,4,W
61926,2012,SDP,1,SEA,0,W
61927,2012,SDP,6,SEA,2,W
61928,2012,SDP,2,OAK,10,L
61929,2012,SDP,4,OAK,6,L
61930,2012,SDP,2,OAK,1,W
61931,2012,SDP,1,TEX,2,L
61932,2012,SDP,3,TEX,7,L
61933,2012,SDP,2,TEX,4,L
61934,2012,SDP,9,SEA,5,W
61935,2012,SDP,1,SEA,5,L
61936,2012,SDP,2,SEA,0,W
61937,2012,SDP,8,HOU,7,W
61938,2012,SDP,3,HOU,5,L
61939,2012,SDP,0,HOU,1,L
61940,2012,SDP,7,HOU,3,W
61941,2012,SDP,2,COL,10,L
61942,2012,SDP,8,COL,4,W
61943,2012,SDP,2,COL,0,W
61944,2012,SDP,6,ARI,2,W
61945,2012,SDP,9,ARI,5,W
61946,2012,SDP,8,ARI,6,W
61947,2012,SDP,2,CIN,1,W-wo
61948,2012,SDP,0,CIN,6,L
61949,2012,SDP,5,CIN,6,L
61950,2012,SDP,2,CIN,4,L
61951,2012,SDP,1,LAD,2,L
61952,2012,SDP,7,LAD,6,W
61953,2012,SDP,7,LAD,2,W
61954,2012,SDP,0,HOU,2,L
61955,2012,SDP,8,HOU,2,W
61956,2012,SDP,8,HOU,4,W
61957,2012,SDP,1,HOU,0,W
61958,2012,SDP,9,COL,5,W
61959,2012,SDP,6,COL,8,L
61960,2012,SDP,3,COL,2,W
61961,2012,SDP,1,SFG,7,L
61962,2012,SDP,2,SFG,3,L-wo
61963,2012,SDP,6,SFG,3,W
61964,2012,SDP,7,MIA,2,W
61965,2012,SDP,2,MIA,4,L
61966,2012,SDP,4,MIA,5,L-wo
61967,2012,SDP,11,CIN,5,W
61968,2012,SDP,6,CIN,7,L
61969,2012,SDP,4,CIN,6,L
61970,2012,SDP,4,CIN,9,L
61971,2012,SDP,3,NYM,1,W
61972,2012,SDP,2,NYM,6,L
61973,2012,SDP,7,NYM,3,W
61974,2012,SDP,2,CHC,0,W
61975,2012,SDP,7,CHC,4,W
61976,2012,SDP,2,CHC,0,W
61977,2012,SDP,9,PIT,8,W
61978,2012,SDP,5,PIT,0,W
61979,2012,SDP,5,PIT,11,L
61980,2012,SDP,4,ATL,1,W
61981,2012,SDP,0,ATL,6,L
61982,2012,SDP,1,ATL,6,L
61983,2012,SDP,0,ATL,6,L
61984,2012,SDP,1,SFG,10,L
61985,2012,SDP,7,SFG,8,L
61986,2012,SDP,7,SFG,1,W
61987,2012,SDP,3,PIT,1,W
61988,2012,SDP,7,PIT,5,W-wo
61989,2012,SDP,4,PIT,2,W
61990,2012,SDP,5,ARI,0,W
61991,2012,SDP,9,ARI,3,W
61992,2012,SDP,5,ARI,4,W
61993,2012,SDP,3,ATL,0,W
61994,2012,SDP,0,ATL,2,L
61995,2012,SDP,8,ATL,2,W
61996,2012,SDP,5,COL,4,W
61997,2012,SDP,1,COL,9,L
61998,2012,SDP,10,COL,11,L
61999,2012,SDP,3,LAD,4,L-wo
62000,2012,SDP,6,LAD,3,W
62001,2012,SDP,4,LAD,3,W
62002,2012,SDP,6,ARI,5,W
62003,2012,SDP,5,ARI,8,L
62004,2012,SDP,8,ARI,2,W
62005,2012,SDP,11,STL,3,W
62006,2012,SDP,6,STL,4,W
62007,2012,SDP,3,STL,2,W
